original_time_s,xadc.tp,xadc.tn,sample,top_sample,acq,conv,evaluate,trial11,rp,rn,vcm,cdac_differential_v
1.351787244613e-05,1.230454225818,0.801239104013,0.0,7.226720485349e-08,0.004649059502445,2.333968472463e-07,0.0,1.8,1.099999999952,0.6999999999247,0.9000000243735,0.429215121805
1.351804550798e-05,1.230300243363,0.8013921638846,0.0,5.564787505219e-08,0.004596120633211,2.327480238167e-07,0.0,1.8,1.099999999952,0.6999999999259,0.9000000239553,0.42890807947839993
1.351823002672e-05,1.230135018505,0.8015501602897,0.0,4.0215317162e-08,0.004540347911602,2.32062845485e-07,0.0,1.8,1.099999999952,0.6999999999272,0.9000000235172,0.4285848582152999
1.35184266943e-05,1.229958042536,0.8017131730963,0.0,2.566360248752e-08,0.004481654586699,2.313417916702e-07,0.0,1.8,1.099999999953,0.6999999999286,0.9000000230592,0.42824486943969997
1.351863625349e-05,1.229768699535,0.8018812831516,0.0,1.174037458339e-08,0.004419955104524,2.305850080324e-07,0.0,1.8,1.099999999953,0.69999999993,0.9000000225809,0.4278874163833999
1.351885946802e-05,1.229566286847,0.8020545473299,0.0,-1.779821309916e-09,0.004355175538787,2.297925486342e-07,0.0,1.8,1.099999999954,0.6999999999316,0.9000000220824,0.4275117395171001
1.351909713343e-05,1.229349992309,0.8022330074161,0.0,-1.512303896701e-08,0.00428725185897,2.289644395932e-07,0.0,1.8,1.099999999954,0.6999999999332,0.9000000215637,0.42711698489290006
1.351935006592e-05,1.229118883377,0.8024166808488,0.0,-2.846681395663e-08,0.004216134586841,2.281008011921e-07,0.0,1.8,1.099999999955,0.699999999935,0.900000021025,0.4267022025281999
1.351961910055e-05,1.228871879147,0.802605558535,0.0,-4.208242626227e-08,0.004141790610975,2.272018778537e-07,0.0,1.8,1.099999999956,0.6999999999368,0.9000000204667,0.42626632061199987
1.351990279355e-05,1.228609841079,0.8027980690001,0.0,-5.611941002303e-08,0.004064821970095,2.262755058981e-07,0.0,1.8,1.099999999956,0.6999999999386,0.9000000198941,0.4258117720789001
1.352020040573e-05,1.228332826508,0.8029932589736,0.0,-7.079949960407e-08,0.003985620078124,2.253268188287e-07,0.0,1.8,1.099999999957,0.6999999999405,0.9000000193106,0.42533956753440005
1.352047078603e-05,1.228078888139,0.8031650045158,0.0,-8.434300347007e-08,0.003915010026664,2.244847586569e-07,0.0,1.8,1.099999999958,0.6999999999422,0.9000000187954,0.42491388362319993
1.352072758721e-05,1.227835321767,0.8033235237163,0.0,-9.753304476322e-08,0.003849110053306,2.237021754063e-07,0.0,1.8,1.099999999958,0.6999999999438,0.9000000183187,0.42451179805069994
