 time            v(vdd)          cm              v(xpga.xamp.bn) v(xpga.xamp.bp) v(xpga.xamp.start) i(vdd)         
 7.67900000e-05  1.80000000e+00  9.69349291e-01  6.32657815e-01  6.82275411e-01  4.25210763e-03 -1.81019844e-04 
 7.68100000e-05  1.80000000e+00  9.44194280e-01  6.32753926e-01  6.82114068e-01  4.24656573e-03 -1.81693711e-04 
 7.68300000e-05  1.80000000e+00  9.12025897e-01  6.32843023e-01  6.81973127e-01  4.24116009e-03 -1.80847598e-04 
 7.68500000e-05  1.80000000e+00  8.77334374e-01  6.32906658e-01  6.81882394e-01  4.23702261e-03 -1.78052908e-04 
 7.68700000e-05  1.80000000e+00  8.45232749e-01  6.32932410e-01  6.81861113e-01  4.23496360e-03 -1.73079125e-04 
 7.68900000e-05  1.80000000e+00  8.20227662e-01  6.32916024e-01  6.81912456e-01  4.23534735e-03 -1.66297333e-04 
 7.69100000e-05  1.80000000e+00  8.04808027e-01  6.32862818e-01  6.82020194e-01  4.23800165e-03 -1.58862014e-04 
 7.69300000e-05  1.80000000e+00  7.98842307e-01  6.32786321e-01  6.82154657e-01  4.24223510e-03 -1.52086947e-04 
 7.69500000e-05  1.80000000e+00  8.00339811e-01  6.32703442e-01  6.82286546e-01  4.24707680e-03 -1.46735280e-04 
 7.69700000e-05  1.80000000e+00  8.06776709e-01  6.32628449e-01  6.82397108e-01  4.25162395e-03 -1.42882238e-04 
 7.69900000e-05  1.80000000e+00  8.15998384e-01  6.32569353e-01  6.82479376e-01  4.25531345e-03 -1.40291286e-04 
 7.70100000e-05  1.80000000e+00  8.26529066e-01  6.32527898e-01  6.82534690e-01  4.25796454e-03 -1.38675964e-04 
 7.70300000e-05  1.80000000e+00  8.37532670e-01  6.32501775e-01  6.82568625e-01  4.25967384e-03 -1.37843486e-04 
 7.70500000e-05  1.80000000e+00  8.48624697e-01  6.32486990e-01  6.82587699e-01  4.26066230e-03 -1.37677336e-04 
 7.70700000e-05  1.80000000e+00  8.59673732e-01  6.32479645e-01  6.82597473e-01  4.26116952e-03 -1.38150658e-04 
 7.70900000e-05  1.80000000e+00  8.70667944e-01  6.32476697e-01  6.82601972e-01  4.26138397e-03 -1.39266279e-04 
 7.71100000e-05  1.80000000e+00  8.81645899e-01  6.32476096e-01  6.82603839e-01  4.26144109e-03 -1.41045563e-04 
 7.71300000e-05  1.80000000e+00  8.92664155e-01  6.32476549e-01  6.82604688e-01  4.26142166e-03 -1.43490191e-04 
 7.71500000e-05  1.80000000e+00  9.03779333e-01  6.32477356e-01  6.82605405e-01  4.26137719e-03 -1.46509601e-04 
 7.71700000e-05  1.80000000e+00  9.15038404e-01  6.32478057e-01  6.82606412e-01  4.26133097e-03 -1.49978312e-04 
 7.71900000e-05  1.80000000e+00  9.26475609e-01  6.32478348e-01  6.82607902e-01  4.26130810e-03 -1.53747588e-04 
 7.72100000e-05  1.80000000e+00  9.38104811e-01  6.32478183e-01  6.82609847e-01  4.26131129e-03 -1.57662564e-04 
 7.72300000e-05  1.80000000e+00  9.49902343e-01  6.32477777e-01  6.82611887e-01  4.26133474e-03 -1.61611349e-04 
 7.72500000e-05  1.80000000e+00  9.61751533e-01  6.32477689e-01  6.82612970e-01  4.26134843e-03 -1.65493043e-04 
 7.72700000e-05  1.80000000e+00  9.73247275e-01  6.32479393e-01  6.82609936e-01  4.26128778e-03 -1.69231591e-04 
 7.72900000e-05  1.80000000e+00  9.83151795e-01  6.32487205e-01  6.82593654e-01  4.26095471e-03 -1.72742189e-04 
 7.73100000e-05  1.80000000e+00  9.88753494e-01  6.32510311e-01  6.82546329e-01  4.25988944e-03 -1.75942873e-04 
 7.73300000e-05  1.80000000e+00  9.86452897e-01  6.32559453e-01  6.82451527e-01  4.25743522e-03 -1.78676087e-04 
 7.73500000e-05  1.80000000e+00  9.73750797e-01  6.32637049e-01  6.82311505e-01  4.25326600e-03 -1.80692850e-04 
 7.73700000e-05  1.80000000e+00  9.50685090e-01  6.32731863e-01  6.82150319e-01  4.24786297e-03 -1.81657586e-04 
 7.73900000e-05  1.80000000e+00  9.19764509e-01  6.32824334e-01  6.82001827e-01  4.24231937e-03 -1.81196523e-04 
 7.74100000e-05  1.80000000e+00  8.85206310e-01  6.32895130e-01  6.81897485e-01  4.23780734e-03 -1.78879234e-04 
 7.74300000e-05  1.80000000e+00  8.52073232e-01  6.32930221e-01  6.81859410e-01  4.23522415e-03 -1.74399570e-04 
 7.74500000e-05  1.80000000e+00  8.25139229e-01  6.32923336e-01  6.81894920e-01  4.23504579e-03 -1.67952041e-04 
 7.74700000e-05  1.80000000e+00  8.07453911e-01  6.32877578e-01  6.81992112e-01  4.23722572e-03 -1.60542524e-04 
 7.74900000e-05  1.80000000e+00  7.99461217e-01  6.32804935e-01  6.82123289e-01  4.24118029e-03 -1.53522193e-04 
 7.75100000e-05  1.80000000e+00  7.99478210e-01  6.32722077e-01  6.82257867e-01  4.24596959e-03 -1.47819666e-04 
 7.75300000e-05  1.80000000e+00  8.04999456e-01  6.32644336e-01  6.82374288e-01  4.25064896e-03 -1.43639724e-04 
 7.75500000e-05  1.80000000e+00  8.13741071e-01  6.32581261e-01  6.82463123e-01  4.25456156e-03 -1.40787945e-04 
 7.75700000e-05  1.80000000e+00  8.24067174e-01  6.32535881e-01  6.82524187e-01  4.25744962e-03 -1.38970276e-04 
 7.75900000e-05  1.80000000e+00  8.35009453e-01  6.32506585e-01  6.82562418e-01  4.25935561e-03 -1.37972830e-04 
 7.76100000e-05  1.80000000e+00  8.46099263e-01  6.32489580e-01  6.82584342e-01  4.26048772e-03 -1.37659155e-04 
 7.76300000e-05  1.80000000e+00  8.57161972e-01  6.32480841e-01  6.82595828e-01  4.26108488e-03 -1.37987724e-04 
 7.76500000e-05  1.80000000e+00  8.68166401e-01  6.32477105e-01  6.82601252e-01  4.26135330e-03 -1.38953978e-04 
 7.76700000e-05  1.80000000e+00  8.79143343e-01  6.32476104e-01  6.82603546e-01  4.26143656e-03 -1.40580050e-04 
 7.76900000e-05  1.80000000e+00  8.90147338e-01  6.32476397e-01  6.82604529e-01  4.26143020e-03 -1.42880669e-04 
 7.77100000e-05  1.80000000e+00  9.01236007e-01  6.32477167e-01  6.82605227e-01  4.26138762e-03 -1.45776912e-04 
 7.77300000e-05  1.80000000e+00  9.12458730e-01  6.32477925e-01  6.82606144e-01  4.26134074e-03 -1.49155827e-04 
 7.77500000e-05  1.80000000e+00  9.23853197e-01  6.32478325e-01  6.82607518e-01  4.26131038e-03 -1.52871269e-04 
 7.77700000e-05  1.80000000e+00  9.35438998e-01  6.32478253e-01  6.82609376e-01  4.26130878e-03 -1.56763690e-04 
 7.77900000e-05  1.80000000e+00  9.47203712e-01  6.32477869e-01  6.82611452e-01  4.26132843e-03 -1.60714619e-04 
 7.78100000e-05  1.80000000e+00  9.59060902e-01  6.32477630e-01  6.82612913e-01  4.26134879e-03 -1.64618500e-04 
 7.78300000e-05  1.80000000e+00  9.70703140e-01  6.32478693e-01  6.82611318e-01  4.26131477e-03 -1.68397303e-04 
 7.78500000e-05  1.80000000e+00  9.81150541e-01  6.32484493e-01  6.82599340e-01  4.26107352e-03 -1.71965814e-04 
 7.78700000e-05  1.80000000e+00  9.88041980e-01  6.32503097e-01  6.82560870e-01  4.26023018e-03 -1.75248107e-04 
 7.78900000e-05  1.80000000e+00  9.87834462e-01  6.32545644e-01  6.82477546e-01  4.25814387e-03 -1.78104214e-04 
 7.79100000e-05  1.80000000e+00  9.77608818e-01  6.32617265e-01  6.82346406e-01  4.25435317e-03 -1.80316351e-04 
 7.79300000e-05  1.80000000e+00  9.56760513e-01  6.32709785e-01  6.82187101e-01  4.24914868e-03 -1.81558418e-04 
 7.79500000e-05  1.80000000e+00  9.27287420e-01  6.32804643e-01  6.82032573e-01  4.24352370e-03 -1.81451379e-04 
 7.79700000e-05  1.80000000e+00  8.93116786e-01  6.32881889e-01  6.81915825e-01  4.23868587e-03 -1.79591333e-04 
 7.79900000e-05  1.80000000e+00  8.59200415e-01  6.32925942e-01  6.81861427e-01  4.23560135e-03 -1.75612159e-04 
 7.80100000e-05  1.80000000e+00  8.30500221e-01  6.32928662e-01  6.81880567e-01  4.23486609e-03 -1.69549899e-04 
 7.80300000e-05  1.80000000e+00  8.10575545e-01  6.32890948e-01  6.81965806e-01  4.23653962e-03 -1.62238455e-04 
 7.80500000e-05  1.80000000e+00  8.00470315e-01  6.32822995e-01  6.82092120e-01  4.24017128e-03 -1.55021209e-04 
 7.80700000e-05  1.80000000e+00  7.98879936e-01  6.32740958e-01  6.82228290e-01  4.24485695e-03 -1.48977610e-04 
 7.80900000e-05  1.80000000e+00  8.03371175e-01  6.32660945e-01  6.82350096e-01  4.24963681e-03 -1.44460039e-04 
 7.81100000e-05  1.80000000e+00  8.11551558e-01  6.32594056e-01  6.82445490e-01  4.25375814e-03 -1.41332827e-04 
 7.81300000e-05  1.80000000e+00  8.21625621e-01  6.32544659e-01  6.82512553e-01  4.25688604e-03 -1.39302229e-04 
 7.81500000e-05  1.80000000e+00  8.32484094e-01  6.32512007e-01  6.82555409e-01  4.25899914e-03 -1.38133591e-04 
 7.81700000e-05  1.80000000e+00  8.43563604e-01  6.32492572e-01  6.82580474e-01  4.26028658e-03 -1.37670487e-04 
 7.81900000e-05  1.80000000e+00  8.54638765e-01  6.32482284e-01  6.82593888e-01  4.26098471e-03 -1.37854672e-04 
 7.82100000e-05  1.80000000e+00  8.65655134e-01  6.32477640e-01  6.82600383e-01  4.26131308e-03 -1.38673070e-04 
 7.82300000e-05  1.80000000e+00  8.76633859e-01  6.32476176e-01  6.82603193e-01  4.26142858e-03 -1.40145902e-04 
 7.82500000e-05  1.80000000e+00  8.87626482e-01  6.32476262e-01  6.82604359e-01  4.26143619e-03 -1.42299640e-04 
 7.82700000e-05  1.80000000e+00  8.98691125e-01  6.32476978e-01  6.82605063e-01  4.26139899e-03 -1.45066351e-04 
 7.82900000e-05  1.80000000e+00  9.09879348e-01  6.32477771e-01  6.82605900e-01  4.26135036e-03 -1.48347422e-04 
 7.83100000e-05  1.80000000e+00  9.21232006e-01  6.32478278e-01  6.82607158e-01  4.26131535e-03 -1.52001009e-04 
 7.83300000e-05  1.80000000e+00  9.32773750e-01  6.32478306e-01  6.82608917e-01  4.26130619e-03 -1.55864498e-04 
 7.83500000e-05  1.80000000e+00  9.44501639e-01  6.32477969e-01  6.82610990e-01  4.26132337e-03 -1.59812472e-04 
 7.83700000e-05  1.80000000e+00  9.56353056e-01  6.32477627e-01  6.82612721e-01  4.26134552e-03 -1.63734379e-04 
 7.83900000e-05  1.80000000e+00  9.68096235e-01  6.32478212e-01  6.82612221e-01  4.26133357e-03 -1.67549551e-04 
 7.84100000e-05  1.80000000e+00  9.78968847e-01  6.32482401e-01  6.82603722e-01  4.26116234e-03 -1.71172097e-04 
 7.84300000e-05  1.80000000e+00  9.86968965e-01  6.32497088e-01  6.82573144e-01  4.26051004e-03 -1.74529734e-04 
 7.84500000e-05  1.80000000e+00  9.88710581e-01  6.32533279e-01  6.82501213e-01  4.25876619e-03 -1.77498911e-04 
 7.84700000e-05  1.80000000e+00  9.80936496e-01  6.32598447e-01  6.82380043e-01  4.25537491e-03 -1.79884670e-04 
 7.84900000e-05  1.80000000e+00  9.62432970e-01  6.32687574e-01  6.82224512e-01  4.25042339e-03 -1.81379199e-04 
 7.85100000e-05  1.80000000e+00  9.34648745e-01  6.32783736e-01  6.82065821e-01  4.24478904e-03 -1.81617052e-04 
 7.85300000e-05  1.80000000e+00  9.01142607e-01  6.32866623e-01  6.81937838e-01  4.23967047e-03 -1.80198757e-04 
 7.85500000e-05  1.80000000e+00  8.66705395e-01  6.32919328e-01  6.81867523e-01  4.23611670e-03 -1.76726467e-04 
 7.85700000e-05  1.80000000e+00  8.36412976e-01  6.32931831e-01  6.81869676e-01  4.23481324e-03 -1.71099237e-04 
 7.85900000e-05  1.80000000e+00  8.14276333e-01  6.32902824e-01  6.81941414e-01  4.23595576e-03 -1.63963044e-04 
 7.86100000e-05  1.80000000e+00  8.01957687e-01  6.32840518e-01  6.82061076e-01  4.23920419e-03 -1.56605147e-04 
 7.86300000e-05  1.80000000e+00  7.98605930e-01  6.32760189e-01  6.82197543e-01  4.24373775e-03 -1.50234321e-04 
 7.86500000e-05  1.80000000e+00  8.01925419e-01  6.32678483e-01  6.82324168e-01  4.24857353e-03 -1.45365597e-04 
 7.86700000e-05  1.80000000e+00  8.09442165e-01  6.32607952e-01  6.82426116e-01  4.25289287e-03 -1.41943917e-04 
 7.86900000e-05  1.80000000e+00  8.19202887e-01  6.32554446e-01  6.82499485e-01  4.25625931e-03 -1.39684682e-04 
 7.87100000e-05  1.80000000e+00  8.29947540e-01  6.32518196e-01  6.82547372e-01  4.25859570e-03 -1.38335185e-04 
 7.87300000e-05  1.80000000e+00  8.41005343e-01  6.32496085e-01  6.82575947e-01  4.26005067e-03 -1.37717409e-04 
 7.87500000e-05  1.80000000e+00  8.52090583e-01  6.32484038e-01  6.82591564e-01  4.26086482e-03 -1.37755632e-04 
 7.87700000e-05  1.80000000e+00  8.63120360e-01  6.32478351e-01  6.82599313e-01  4.26126052e-03 -1.38425707e-04 
 7.87900000e-05  1.80000000e+00  8.74103731e-01  6.32476327e-01  6.82602751e-01  4.26141543e-03 -1.39744430e-04 
 7.88100000e-05  1.80000000e+00  8.85088016e-01  6.32476162e-01  6.82604164e-01  4.26143949e-03 -1.41747401e-04 
 7.88300000e-05  1.80000000e+00  8.96131227e-01  6.32476789e-01  6.82604905e-01  4.26141014e-03 -1.44377737e-04 
 7.88500000e-05  1.80000000e+00  9.07286847e-01  6.32477601e-01  6.82605677e-01  4.26136069e-03 -1.47551805e-04 
 7.88700000e-05  1.80000000e+00  9.18598675e-01  6.32478202e-01  6.82606823e-01  4.26132183e-03 -1.51134676e-04 
 7.88900000e-05  1.80000000e+00  9.30095853e-01  6.32478340e-01  6.82608471e-01  4.26130518e-03 -1.54961816e-04 
 7.89100000e-05  1.80000000e+00  9.41783485e-01  6.32478068e-01  6.82610509e-01  4.26131838e-03 -1.58901364e-04 
 7.89300000e-05  1.80000000e+00  9.53617829e-01  6.32477670e-01  6.82612418e-01  4.26134086e-03 -1.62836788e-04 
 7.89500000e-05  1.80000000e+00  9.65424963e-01  6.32477902e-01  6.82612735e-01  4.26134445e-03 -1.66684537e-04 
 7.89700000e-05  1.80000000e+00  9.76619526e-01  6.32480839e-01  6.82606978e-01  4.26122760e-03 -1.70357378e-04 
 7.89900000e-05  1.80000000e+00  9.85545991e-01  6.32492208e-01  6.82583220e-01  4.26073268e-03 -1.73785077e-04 
 7.90100000e-05  1.80000000e+00  9.89063975e-01  6.32522456e-01  6.82522268e-01  4.25930116e-03 -1.76857249e-04 
 7.90300000e-05  1.80000000e+00  9.83689784e-01  6.32580853e-01  6.82411972e-01  4.25631489e-03 -1.79401854e-04 
 7.90500000e-05  1.80000000e+00  9.67624775e-01  6.32665630e-01  6.82261960e-01  4.25166821e-03 -1.81131175e-04 
 7.90700000e-05  1.80000000e+00  9.41731949e-01  6.32761982e-01  6.82100924e-01  4.24608899e-03 -1.81693465e-04 
 7.90900000e-05  1.80000000e+00  9.09155675e-01  6.32849625e-01  6.81963123e-01  4.24074697e-03 -1.80696537e-04 
 7.91100000e-05  1.80000000e+00  8.74474513e-01  6.32910476e-01  6.81877633e-01  4.23675694e-03 -1.77726649e-04 
 7.91300000e-05  1.80000000e+00  8.42804520e-01  6.32932734e-01  6.81862571e-01  4.23489553e-03 -1.72571098e-04 
 7.91500000e-05  1.80000000e+00  8.18536255e-01  6.32912927e-01  6.81919537e-01  4.23548383e-03 -1.65684415e-04 
 7.91700000e-05  1.80000000e+00  8.03943554e-01  6.32857142e-01  6.82030777e-01  4.23830377e-03 -1.58252572e-04 
 7.91900000e-05  1.80000000e+00  7.98693850e-01  6.32779448e-01  6.82166081e-01  4.24262824e-03 -1.51580414e-04 
 7.92100000e-05  1.80000000e+00  8.00700973e-01  6.32696726e-01  6.82296758e-01  4.24747711e-03 -1.46353916e-04 
 7.92300000e-05  1.80000000e+00  8.07445882e-01  6.32622846e-01  6.82405096e-01  4.25197033e-03 -1.42620734e-04 
 7.92500000e-05  1.80000000e+00  8.16824849e-01  6.32565215e-01  6.82484982e-01  4.25557444e-03 -1.40117715e-04 
 7.92700000e-05  1.80000000e+00  8.27420135e-01  6.32525173e-01  6.82538266e-01  4.25814216e-03 -1.38577505e-04 
 7.92900000e-05  1.80000000e+00  8.38441587e-01  6.32500152e-01  6.82570712e-01  4.25978013e-03 -1.37800065e-04 
 7.93100000e-05  1.80000000e+00  8.49532937e-01  6.32486137e-01  6.82588814e-01  4.26072156e-03 -1.37691010e-04 
 7.93300000e-05  1.80000000e+00  8.60576889e-01  6.32479257e-01  6.82598011e-01  4.26119563e-03 -1.38213317e-04 
 7.93500000e-05  1.80000000e+00  8.71567553e-01  6.32476576e-01  6.82602202e-01  4.26139481e-03 -1.39378365e-04 
 7.93700000e-05  1.80000000e+00  8.82546626e-01  6.32476103e-01  6.82603934e-01  4.26144054e-03 -1.41228516e-04 
 7.93900000e-05  1.80000000e+00  8.93571276e-01  6.32476608e-01  6.82604750e-01  4.26141974e-03 -1.43717125e-04 
 7.94100000e-05  1.80000000e+00  9.04696576e-01  6.32477420e-01  6.82605474e-01  4.26137216e-03 -1.46776071e-04 
 7.94300000e-05  1.80000000e+00  9.15969061e-01  6.32478099e-01  6.82606515e-01  4.26132910e-03 -1.50279486e-04 
 7.94500000e-05  1.80000000e+00  9.27421879e-01  6.32478351e-01  6.82608047e-01  4.26130633e-03 -1.54062690e-04 
 7.94700000e-05  1.80000000e+00  9.39067009e-01  6.32478159e-01  6.82610021e-01  4.26131347e-03 -1.57987933e-04 
 7.94900000e-05  1.80000000e+00  9.50875847e-01  6.32477742e-01  6.82612040e-01  4.26133575e-03 -1.61932120e-04 
 7.95100000e-05  1.80000000e+00  9.62718518e-01  6.32477722e-01  6.82612956e-01  4.26134921e-03 -1.65808281e-04 
 7.95300000e-05  1.80000000e+00  9.74149438e-01  6.32479703e-01  6.82609312e-01  4.26127433e-03 -1.69527441e-04 
 7.95500000e-05  1.80000000e+00  9.83829457e-01  6.32488337e-01  6.82591282e-01  4.26090565e-03 -1.73020126e-04 
 7.95700000e-05  1.80000000e+00  9.88928338e-01  6.32513186e-01  6.82540589e-01  4.25975112e-03 -1.76185933e-04 
 7.95900000e-05  1.80000000e+00  9.85856804e-01  6.32564715e-01  6.82441721e-01  4.25716247e-03 -1.78874655e-04 
 7.96100000e-05  1.80000000e+00  9.72280685e-01  6.32644314e-01  6.82298829e-01  4.25286257e-03 -1.80820442e-04 
 7.96300000e-05  1.80000000e+00  9.48451426e-01  6.32739736e-01  6.82137313e-01  4.24740240e-03 -1.81685787e-04 
 7.96500000e-05  1.80000000e+00  9.17054909e-01  6.32831156e-01  6.81991275e-01  4.24189852e-03 -1.81087157e-04 
 7.96700000e-05  1.80000000e+00  8.82410016e-01  6.32899510e-01  6.81891601e-01  4.23751312e-03 -1.78606751e-04 
 7.96900000e-05  1.80000000e+00  8.49604625e-01  6.32931334e-01  6.81859423e-01  4.23511246e-03 -1.73946284e-04 
 7.97100000e-05  1.80000000e+00  8.23329157e-01  6.32921063e-01  6.81900632e-01  4.23513350e-03 -1.67376439e-04 
 7.97300000e-05  1.80000000e+00  8.06440310e-01  6.32872576e-01  6.82001761e-01  4.23748577e-03 -1.59943794e-04 
 7.97500000e-05  1.80000000e+00  7.99174671e-01  6.32798452e-01  6.82134320e-01  4.24154598e-03 -1.53007441e-04 
 7.97700000e-05  1.80000000e+00  7.99730820e-01  6.32715472e-01  6.82268099e-01  4.24636043e-03 -1.47423562e-04 
 7.97900000e-05  1.80000000e+00  8.05590133e-01  6.32638638e-01  6.82382518e-01  4.25099810e-03 -1.43363998e-04 
 7.98100000e-05  1.80000000e+00  8.14511655e-01  6.32576942e-01  6.82469036e-01  4.25483321e-03 -1.40602143e-04 
 7.98300000e-05  1.80000000e+00  8.24916084e-01  6.32532963e-01  6.82528039e-01  4.25763803e-03 -1.38860883e-04 
 7.98500000e-05  1.80000000e+00  8.35882923e-01  6.32504806e-01  6.82564712e-01  4.25947246e-03 -1.37918430e-04 
 7.98700000e-05  1.80000000e+00  8.46974603e-01  6.32488615e-01  6.82585593e-01  4.26055328e-03 -1.37660641e-04 
 7.98900000e-05  1.80000000e+00  8.58032671e-01  6.32480384e-01  6.82596447e-01  4.26111637e-03 -1.38036063e-04 
 7.99100000e-05  1.80000000e+00  8.69032958e-01  6.32476940e-01  6.82601525e-01  4.26136606e-03 -1.39048685e-04 
 7.99300000e-05  1.80000000e+00  8.80009923e-01  6.32476095e-01  6.82603658e-01  4.26143822e-03 -1.40745240e-04 
 7.99500000e-05  1.80000000e+00  8.91019037e-01  6.32476443e-01  6.82604591e-01  4.26142783e-03 -1.43088082e-04 
 7.99700000e-05  1.80000000e+00  9.02116550e-01  6.32477231e-01  6.82605289e-01  4.26138402e-03 -1.46024712e-04 
 7.99900000e-05  1.80000000e+00  9.13351519e-01  6.32477973e-01  6.82606234e-01  4.26133737e-03 -1.49440164e-04 
 8.00100000e-05  1.80000000e+00  9.24760700e-01  6.32478336e-01  6.82607648e-01  4.26130927e-03 -1.53171658e-04 
 8.00300000e-05  1.80000000e+00  9.36361995e-01  6.32478239e-01  6.82609539e-01  4.26130931e-03 -1.57076405e-04 
 8.00500000e-05  1.80000000e+00  9.48139130e-01  6.32477831e-01  6.82611610e-01  4.26133033e-03 -1.61024388e-04 
 8.00700000e-05  1.80000000e+00  9.59995918e-01  6.32477638e-01  6.82612959e-01  4.26134981e-03 -1.64924606e-04 
 8.00900000e-05  1.80000000e+00  9.71594951e-01  6.32478900e-01  6.82610920e-01  4.26130650e-03 -1.68685976e-04 
 8.01100000e-05  1.80000000e+00  9.81873287e-01  6.32485329e-01  6.82597582e-01  4.26103752e-03 -1.72238875e-04 
 8.01300000e-05  1.80000000e+00  9.88348778e-01  6.32505397e-01  6.82556215e-01  4.26012210e-03 -1.75489958e-04 
 8.01500000e-05  1.80000000e+00  9.87446603e-01  6.32550163e-01  6.82468979e-01  4.25791348e-03 -1.78308835e-04 
 8.01700000e-05  1.80000000e+00  9.76370030e-01  6.32623912e-01  6.82334608e-01  4.25399056e-03 -1.80452892e-04 
 8.01900000e-05  1.80000000e+00  9.54746449e-01  6.32717310e-01  6.82174474e-01  4.24871102e-03 -1.81599990e-04 
 8.02100000e-05  1.80000000e+00  9.24761309e-01  6.32811468e-01  6.82021888e-01  4.24310898e-03 -1.81375794e-04 
 8.02300000e-05  1.80000000e+00  8.90429024e-01  6.32886583e-01  6.81909208e-01  4.23837537e-03 -1.79366446e-04 
 8.02500000e-05  1.80000000e+00  8.56747528e-01  6.32927649e-01  6.81860286e-01  4.23546067e-03 -1.75212672e-04 
 8.02700000e-05  1.80000000e+00  8.28625389e-01  6.32927103e-01  6.81885035e-01  4.23491054e-03 -1.69017657e-04 
 8.02900000e-05  1.80000000e+00  8.09454899e-01  6.32886590e-01  6.81974488e-01  4.23676226e-03 -1.61660320e-04 
 8.03100000e-05  1.80000000e+00  8.00075188e-01  6.32816952e-01  6.82102645e-01  4.24050600e-03 -1.54507176e-04 
 8.03300000e-05  1.80000000e+00  7.99044736e-01  6.32734533e-01  6.82238415e-01  4.24523533e-03 -1.48573768e-04 
 8.03500000e-05  1.80000000e+00  8.03899290e-01  6.32655234e-01  6.82358460e-01  4.24998325e-03 -1.44175402e-04 
 8.03700000e-05  1.80000000e+00  8.12280147e-01  6.32589609e-01  6.82451636e-01  4.25403735e-03 -1.41139584e-04 
 8.03900000e-05  1.80000000e+00  8.22445800e-01  6.32541589e-01  6.82516637e-01  4.25708254e-03 -1.39186180e-04 
 8.04100000e-05  1.80000000e+00  8.33335679e-01  6.32510089e-01  6.82557886e-01  4.25912511e-03 -1.38072648e-04 
 8.04300000e-05  1.80000000e+00  8.44419823e-01  6.32491509e-01  6.82581851e-01  4.26035795e-03 -1.37664176e-04 
 8.04500000e-05  1.80000000e+00  8.55490995e-01  6.32481760e-01  6.82594584e-01  4.26102074e-03 -1.37893492e-04 
 8.04700000e-05  1.80000000e+00  8.66502833e-01  6.32477439e-01  6.82600697e-01  4.26132820e-03 -1.38755324e-04 
 8.04900000e-05  1.80000000e+00  8.77480696e-01  6.32476150e-01  6.82603320e-01  4.26143157e-03 -1.40298382e-04 
 8.05100000e-05  1.80000000e+00  8.88477371e-01  6.32476301e-01  6.82604422e-01  4.26143419e-03 -1.42492510e-04 
 8.05300000e-05  1.80000000e+00  8.99549789e-01  6.32477039e-01  6.82605119e-01  4.26139577e-03 -1.45300471e-04 
