polarity,physical_row,physical_col,core_row,core_col,net,electrical,instance,local_x_um,local_y_um
N,51,19,50,18,B11,1,XN_r51_c19_B11,114.000,231.540
N,51,20,50,19,B11,1,XN_r51_c20_B11,120.000,231.540
N,51,21,50,20,B11,1,XN_r51_c21_B11,126.000,231.540
N,51,22,50,21,B11,1,XN_r51_c22_B11,132.000,231.540
N,51,23,50,22,B11,1,XN_r51_c23_B11,138.000,231.540
N,51,24,50,23,B11,1,XN_r51_c24_B11,144.000,231.540
N,51,25,50,24,B11,1,XN_r51_c25_B11,150.000,231.540
N,51,26,50,25,B11,1,XN_r51_c26_B11,156.000,231.540
N,51,27,50,26,B11,1,XN_r51_c27_B11,162.000,231.540
N,51,28,50,27,B11,1,XN_r51_c28_B11,168.000,231.540
N,51,29,50,28,B11,1,XN_r51_c29_B11,174.000,231.540
N,51,30,50,29,B11,1,XN_r51_c30_B11,180.000,231.540
N,51,31,50,30,B11,1,XN_r51_c31_B11,186.000,231.540
N,51,32,50,31,B11,1,XN_r51_c32_B11,192.000,231.540
N,51,33,50,32,B11,1,XN_r51_c33_B11,198.000,231.540
N,51,34,50,33,B11,1,XN_r51_c34_B11,204.000,231.540
N,51,35,50,34,B11,1,XN_r51_c35_B11,210.000,231.540
N,51,36,50,35,B11,1,XN_r51_c36_B11,216.000,231.540
N,51,37,50,36,B11,1,XN_r51_c37_B11,222.000,231.540
N,51,38,50,37,B11,1,XN_r51_c38_B11,228.000,231.540
N,51,39,50,38,B11,1,XN_r51_c39_B11,234.000,231.540
N,51,40,50,39,B11,1,XN_r51_c40_B11,240.000,231.540
N,51,41,50,40,B11,1,XN_r51_c41_B11,246.000,231.540
N,51,42,50,41,B11,1,XN_r51_c42_B11,252.000,231.540
N,51,43,50,42,B11,1,XN_r51_c43_B11,258.000,231.540
N,51,44,50,43,B11,1,XN_r51_c44_B11,264.000,231.540
N,51,45,50,44,B11,1,XN_r51_c45_B11,270.000,231.540
N,51,46,50,45,B11,1,XN_r51_c46_B11,276.000,231.540
N,51,47,50,46,B11,1,XN_r51_c47_B11,282.000,231.540
N,51,48,50,47,B11,1,XN_r51_c48_B11,288.000,231.540
N,51,49,50,48,B11,1,XN_r51_c49_B11,294.000,231.540
N,51,50,50,49,B11,1,XN_r51_c50_B11,300.000,231.540
N,51,51,50,50,B11,1,XN_r51_c51_B11,306.000,231.540
N,51,52,50,51,B11,1,XN_r51_c52_B11,312.000,231.540
N,51,53,50,52,B11,1,XN_r51_c53_B11,318.000,231.540
N,51,54,50,53,B11,1,XN_r51_c54_B11,324.000,231.540
N,51,55,50,54,B11,1,XN_r51_c55_B11,330.000,231.540
N,51,56,50,55,B11,1,XN_r51_c56_B11,336.000,231.540
N,51,57,50,56,B11,1,XN_r51_c57_B11,342.000,231.540
N,51,58,50,57,B11,1,XN_r51_c58_B11,348.000,231.540
N,51,59,50,58,B11,1,XN_r51_c59_B11,354.000,231.540
N,51,60,50,59,B11,1,XN_r51_c60_B11,360.000,231.540
N,51,61,50,60,B11,1,XN_r51_c61_B11,366.000,231.540
N,51,62,50,61,B11,1,XN_r51_c62_B11,372.000,231.540
N,51,63,50,62,B11,1,XN_r51_c63_B11,378.000,231.540
N,51,64,50,63,B10,1,XN_r51_c64_B10,384.000,231.540
N,51,65,,,EDGE,0,XN_r51_c65_EDGE,390.000,231.540
N,52,0,,,EDGE,0,XN_r52_c00_EDGE,0.000,236.080
N,52,1,51,0,B11,1,XN_r52_c01_B11,6.000,236.080
N,52,2,51,1,B11,1,XN_r52_c02_B11,12.000,236.080
N,52,3,51,2,B11,1,XN_r52_c03_B11,18.000,236.080
N,52,4,51,3,B11,1,XN_r52_c04_B11,24.000,236.080
N,52,5,51,4,B11,1,XN_r52_c05_B11,30.000,236.080
N,52,6,51,5,B11,1,XN_r52_c06_B11,36.000,236.080
N,52,7,51,6,B11,1,XN_r52_c07_B11,42.000,236.080
N,52,8,51,7,B11,1,XN_r52_c08_B11,48.000,236.080
N,52,9,51,8,B11,1,XN_r52_c09_B11,54.000,236.080
N,52,10,51,9,B11,1,XN_r52_c10_B11,60.000,236.080
N,52,11,51,10,B11,1,XN_r52_c11_B11,66.000,236.080
N,52,12,51,11,B11,1,XN_r52_c12_B11,72.000,236.080
N,52,13,51,12,B11,1,XN_r52_c13_B11,78.000,236.080
N,52,14,51,13,B11,1,XN_r52_c14_B11,84.000,236.080
N,52,15,51,14,B11,1,XN_r52_c15_B11,90.000,236.080
N,52,16,51,15,B11,1,XN_r52_c16_B11,96.000,236.080
N,52,17,51,16,B11,1,XN_r52_c17_B11,102.000,236.080
N,52,18,51,17,B11,1,XN_r52_c18_B11,108.000,236.080
N,52,19,51,18,B11,1,XN_r52_c19_B11,114.000,236.080
N,52,20,51,19,B11,1,XN_r52_c20_B11,120.000,236.080
N,52,21,51,20,B11,1,XN_r52_c21_B11,126.000,236.080
N,52,22,51,21,B11,1,XN_r52_c22_B11,132.000,236.080
N,52,23,51,22,B11,1,XN_r52_c23_B11,138.000,236.080
N,52,24,51,23,B11,1,XN_r52_c24_B11,144.000,236.080
N,52,25,51,24,B11,1,XN_r52_c25_B11,150.000,236.080
N,52,26,51,25,B11,1,XN_r52_c26_B11,156.000,236.080
N,52,27,51,26,B11,1,XN_r52_c27_B11,162.000,236.080
N,52,28,51,27,B11,1,XN_r52_c28_B11,168.000,236.080
N,52,29,51,28,B11,1,XN_r52_c29_B11,174.000,236.080
N,52,30,51,29,B11,1,XN_r52_c30_B11,180.000,236.080
N,52,31,51,30,B11,1,XN_r52_c31_B11,186.000,236.080
N,52,32,51,31,B11,1,XN_r52_c32_B11,192.000,236.080
N,52,33,51,32,B11,1,XN_r52_c33_B11,198.000,236.080
N,52,34,51,33,B11,1,XN_r52_c34_B11,204.000,236.080
N,52,35,51,34,B11,1,XN_r52_c35_B11,210.000,236.080
N,52,36,51,35,B11,1,XN_r52_c36_B11,216.000,236.080
N,52,37,51,36,B11,1,XN_r52_c37_B11,222.000,236.080
N,52,38,51,37,B11,1,XN_r52_c38_B11,228.000,236.080
N,52,39,51,38,B11,1,XN_r52_c39_B11,234.000,236.080
N,52,40,51,39,B11,1,XN_r52_c40_B11,240.000,236.080
N,52,41,51,40,B11,1,XN_r52_c41_B11,246.000,236.080
N,52,42,51,41,B11,1,XN_r52_c42_B11,252.000,236.080
N,52,43,51,42,B11,1,XN_r52_c43_B11,258.000,236.080
N,52,44,51,43,B11,1,XN_r52_c44_B11,264.000,236.080
N,52,45,51,44,B11,1,XN_r52_c45_B11,270.000,236.080
N,52,46,51,45,B11,1,XN_r52_c46_B11,276.000,236.080
N,52,47,51,46,B11,1,XN_r52_c47_B11,282.000,236.080
N,52,48,51,47,B11,1,XN_r52_c48_B11,288.000,236.080
N,52,49,51,48,B11,1,XN_r52_c49_B11,294.000,236.080
N,52,50,51,49,B11,1,XN_r52_c50_B11,300.000,236.080
N,52,51,51,50,B11,1,XN_r52_c51_B11,306.000,236.080
N,52,52,51,51,B11,1,XN_r52_c52_B11,312.000,236.080
N,52,53,51,52,B11,1,XN_r52_c53_B11,318.000,236.080
N,52,54,51,53,B11,1,XN_r52_c54_B11,324.000,236.080
N,52,55,51,54,B11,1,XN_r52_c55_B11,330.000,236.080
N,52,56,51,55,B11,1,XN_r52_c56_B11,336.000,236.080
N,52,57,51,56,B11,1,XN_r52_c57_B11,342.000,236.080
N,52,58,51,57,B11,1,XN_r52_c58_B11,348.000,236.080
N,52,59,51,58,B11,1,XN_r52_c59_B11,354.000,236.080
N,52,60,51,59,B11,1,XN_r52_c60_B11,360.000,236.080
N,52,61,51,60,B11,1,XN_r52_c61_B11,366.000,236.080
N,52,62,51,61,B11,1,XN_r52_c62_B11,372.000,236.080
N,52,63,51,62,B11,1,XN_r52_c63_B11,378.000,236.080
N,52,64,51,63,B10,1,XN_r52_c64_B10,384.000,236.080
N,52,65,,,EDGE,0,XN_r52_c65_EDGE,390.000,236.080
N,53,0,,,EDGE,0,XN_r53_c00_EDGE,0.000,240.620
N,53,1,52,0,B11,1,XN_r53_c01_B11,6.000,240.620
N,53,2,52,1,B11,1,XN_r53_c02_B11,12.000,240.620
N,53,3,52,2,B11,1,XN_r53_c03_B11,18.000,240.620
N,53,4,52,3,B11,1,XN_r53_c04_B11,24.000,240.620
N,53,5,52,4,B11,1,XN_r53_c05_B11,30.000,240.620
N,53,6,52,5,B11,1,XN_r53_c06_B11,36.000,240.620
N,53,7,52,6,B11,1,XN_r53_c07_B11,42.000,240.620
N,53,8,52,7,B11,1,XN_r53_c08_B11,48.000,240.620
N,53,9,52,8,B11,1,XN_r53_c09_B11,54.000,240.620
N,53,10,52,9,B11,1,XN_r53_c10_B11,60.000,240.620
N,53,11,52,10,B11,1,XN_r53_c11_B11,66.000,240.620
N,53,12,52,11,B11,1,XN_r53_c12_B11,72.000,240.620
N,53,13,52,12,B11,1,XN_r53_c13_B11,78.000,240.620
N,53,14,52,13,B11,1,XN_r53_c14_B11,84.000,240.620
N,53,15,52,14,B11,1,XN_r53_c15_B11,90.000,240.620
N,53,16,52,15,B11,1,XN_r53_c16_B11,96.000,240.620
N,53,17,52,16,B11,1,XN_r53_c17_B11,102.000,240.620
N,53,18,52,17,B11,1,XN_r53_c18_B11,108.000,240.620
N,53,19,52,18,B11,1,XN_r53_c19_B11,114.000,240.620
N,53,20,52,19,B11,1,XN_r53_c20_B11,120.000,240.620
N,53,21,52,20,B11,1,XN_r53_c21_B11,126.000,240.620
N,53,22,52,21,B11,1,XN_r53_c22_B11,132.000,240.620
N,53,23,52,22,B11,1,XN_r53_c23_B11,138.000,240.620
N,53,24,52,23,B11,1,XN_r53_c24_B11,144.000,240.620
N,53,25,52,24,B11,1,XN_r53_c25_B11,150.000,240.620
N,53,26,52,25,B11,1,XN_r53_c26_B11,156.000,240.620
N,53,27,52,26,B11,1,XN_r53_c27_B11,162.000,240.620
N,53,28,52,27,B11,1,XN_r53_c28_B11,168.000,240.620
N,53,29,52,28,B11,1,XN_r53_c29_B11,174.000,240.620
N,53,30,52,29,B11,1,XN_r53_c30_B11,180.000,240.620
N,53,31,52,30,B11,1,XN_r53_c31_B11,186.000,240.620
N,53,32,52,31,B11,1,XN_r53_c32_B11,192.000,240.620
N,53,33,52,32,B11,1,XN_r53_c33_B11,198.000,240.620
N,53,34,52,33,B11,1,XN_r53_c34_B11,204.000,240.620
N,53,35,52,34,B11,1,XN_r53_c35_B11,210.000,240.620
N,53,36,52,35,B11,1,XN_r53_c36_B11,216.000,240.620
N,53,37,52,36,B11,1,XN_r53_c37_B11,222.000,240.620
N,53,38,52,37,B11,1,XN_r53_c38_B11,228.000,240.620
N,53,39,52,38,B11,1,XN_r53_c39_B11,234.000,240.620
N,53,40,52,39,B11,1,XN_r53_c40_B11,240.000,240.620
N,53,41,52,40,B11,1,XN_r53_c41_B11,246.000,240.620
N,53,42,52,41,B11,1,XN_r53_c42_B11,252.000,240.620
N,53,43,52,42,B11,1,XN_r53_c43_B11,258.000,240.620
N,53,44,52,43,B11,1,XN_r53_c44_B11,264.000,240.620
N,53,45,52,44,B11,1,XN_r53_c45_B11,270.000,240.620
N,53,46,52,45,B11,1,XN_r53_c46_B11,276.000,240.620
N,53,47,52,46,B11,1,XN_r53_c47_B11,282.000,240.620
N,53,48,52,47,B11,1,XN_r53_c48_B11,288.000,240.620
N,53,49,52,48,B11,1,XN_r53_c49_B11,294.000,240.620
N,53,50,52,49,B11,1,XN_r53_c50_B11,300.000,240.620
N,53,51,52,50,B11,1,XN_r53_c51_B11,306.000,240.620
N,53,52,52,51,B11,1,XN_r53_c52_B11,312.000,240.620
N,53,53,52,52,B11,1,XN_r53_c53_B11,318.000,240.620
N,53,54,52,53,B11,1,XN_r53_c54_B11,324.000,240.620
N,53,55,52,54,B11,1,XN_r53_c55_B11,330.000,240.620
N,53,56,52,55,B11,1,XN_r53_c56_B11,336.000,240.620
N,53,57,52,56,B11,1,XN_r53_c57_B11,342.000,240.620
N,53,58,52,57,B11,1,XN_r53_c58_B11,348.000,240.620
N,53,59,52,58,B11,1,XN_r53_c59_B11,354.000,240.620
N,53,60,52,59,B11,1,XN_r53_c60_B11,360.000,240.620
N,53,61,52,60,B11,1,XN_r53_c61_B11,366.000,240.620
N,53,62,52,61,B11,1,XN_r53_c62_B11,372.000,240.620
N,53,63,52,62,B11,1,XN_r53_c63_B11,378.000,240.620
N,53,64,52,63,B10,1,XN_r53_c64_B10,384.000,240.620
N,53,65,,,EDGE,0,XN_r53_c65_EDGE,390.000,240.620
N,54,0,,,EDGE,0,XN_r54_c00_EDGE,0.000,245.160
N,54,1,53,0,B11,1,XN_r54_c01_B11,6.000,245.160
N,54,2,53,1,B11,1,XN_r54_c02_B11,12.000,245.160
N,54,3,53,2,B11,1,XN_r54_c03_B11,18.000,245.160
N,54,4,53,3,B11,1,XN_r54_c04_B11,24.000,245.160
N,54,5,53,4,B11,1,XN_r54_c05_B11,30.000,245.160
N,54,6,53,5,B11,1,XN_r54_c06_B11,36.000,245.160
N,54,7,53,6,B11,1,XN_r54_c07_B11,42.000,245.160
N,54,8,53,7,B11,1,XN_r54_c08_B11,48.000,245.160
N,54,9,53,8,B11,1,XN_r54_c09_B11,54.000,245.160
N,54,10,53,9,B11,1,XN_r54_c10_B11,60.000,245.160
N,54,11,53,10,B11,1,XN_r54_c11_B11,66.000,245.160
N,54,12,53,11,B11,1,XN_r54_c12_B11,72.000,245.160
N,54,13,53,12,B11,1,XN_r54_c13_B11,78.000,245.160
N,54,14,53,13,B11,1,XN_r54_c14_B11,84.000,245.160
N,54,15,53,14,B11,1,XN_r54_c15_B11,90.000,245.160
N,54,16,53,15,B11,1,XN_r54_c16_B11,96.000,245.160
N,54,17,53,16,B11,1,XN_r54_c17_B11,102.000,245.160
N,54,18,53,17,B11,1,XN_r54_c18_B11,108.000,245.160
N,54,19,53,18,B11,1,XN_r54_c19_B11,114.000,245.160
N,54,20,53,19,B11,1,XN_r54_c20_B11,120.000,245.160
N,54,21,53,20,B11,1,XN_r54_c21_B11,126.000,245.160
N,54,22,53,21,B11,1,XN_r54_c22_B11,132.000,245.160
N,54,23,53,22,B11,1,XN_r54_c23_B11,138.000,245.160
N,54,24,53,23,B11,1,XN_r54_c24_B11,144.000,245.160
N,54,25,53,24,B11,1,XN_r54_c25_B11,150.000,245.160
N,54,26,53,25,B11,1,XN_r54_c26_B11,156.000,245.160
N,54,27,53,26,B11,1,XN_r54_c27_B11,162.000,245.160
N,54,28,53,27,B11,1,XN_r54_c28_B11,168.000,245.160
N,54,29,53,28,B11,1,XN_r54_c29_B11,174.000,245.160
N,54,30,53,29,B11,1,XN_r54_c30_B11,180.000,245.160
N,54,31,53,30,B11,1,XN_r54_c31_B11,186.000,245.160
N,54,32,53,31,B11,1,XN_r54_c32_B11,192.000,245.160
N,54,33,53,32,B11,1,XN_r54_c33_B11,198.000,245.160
N,54,34,53,33,B11,1,XN_r54_c34_B11,204.000,245.160
N,54,35,53,34,B11,1,XN_r54_c35_B11,210.000,245.160
N,54,36,53,35,B11,1,XN_r54_c36_B11,216.000,245.160
N,54,37,53,36,B11,1,XN_r54_c37_B11,222.000,245.160
N,54,38,53,37,B11,1,XN_r54_c38_B11,228.000,245.160
N,54,39,53,38,B11,1,XN_r54_c39_B11,234.000,245.160
N,54,40,53,39,B11,1,XN_r54_c40_B11,240.000,245.160
N,54,41,53,40,B11,1,XN_r54_c41_B11,246.000,245.160
N,54,42,53,41,B11,1,XN_r54_c42_B11,252.000,245.160
N,54,43,53,42,B11,1,XN_r54_c43_B11,258.000,245.160
N,54,44,53,43,B11,1,XN_r54_c44_B11,264.000,245.160
N,54,45,53,44,B11,1,XN_r54_c45_B11,270.000,245.160
N,54,46,53,45,B11,1,XN_r54_c46_B11,276.000,245.160
N,54,47,53,46,B11,1,XN_r54_c47_B11,282.000,245.160
N,54,48,53,47,B11,1,XN_r54_c48_B11,288.000,245.160
N,54,49,53,48,B11,1,XN_r54_c49_B11,294.000,245.160
N,54,50,53,49,B11,1,XN_r54_c50_B11,300.000,245.160
N,54,51,53,50,B11,1,XN_r54_c51_B11,306.000,245.160
N,54,52,53,51,B11,1,XN_r54_c52_B11,312.000,245.160
N,54,53,53,52,B11,1,XN_r54_c53_B11,318.000,245.160
N,54,54,53,53,B11,1,XN_r54_c54_B11,324.000,245.160
N,54,55,53,54,B11,1,XN_r54_c55_B11,330.000,245.160
N,54,56,53,55,B11,1,XN_r54_c56_B11,336.000,245.160
N,54,57,53,56,B11,1,XN_r54_c57_B11,342.000,245.160
N,54,58,53,57,B11,1,XN_r54_c58_B11,348.000,245.160
N,54,59,53,58,B11,1,XN_r54_c59_B11,354.000,245.160
N,54,60,53,59,B11,1,XN_r54_c60_B11,360.000,245.160
N,54,61,53,60,B11,1,XN_r54_c61_B11,366.000,245.160
N,54,62,53,61,B11,1,XN_r54_c62_B11,372.000,245.160
N,54,63,53,62,B11,1,XN_r54_c63_B11,378.000,245.160
N,54,64,53,63,B10,1,XN_r54_c64_B10,384.000,245.160
N,54,65,,,EDGE,0,XN_r54_c65_EDGE,390.000,245.160
N,55,0,,,EDGE,0,XN_r55_c00_EDGE,0.000,249.700
N,55,1,54,0,B11,1,XN_r55_c01_B11,6.000,249.700
N,55,2,54,1,B11,1,XN_r55_c02_B11,12.000,249.700
N,55,3,54,2,B11,1,XN_r55_c03_B11,18.000,249.700
N,55,4,54,3,B11,1,XN_r55_c04_B11,24.000,249.700
N,55,5,54,4,B11,1,XN_r55_c05_B11,30.000,249.700
N,55,6,54,5,B11,1,XN_r55_c06_B11,36.000,249.700
N,55,7,54,6,B11,1,XN_r55_c07_B11,42.000,249.700
N,55,8,54,7,B11,1,XN_r55_c08_B11,48.000,249.700
N,55,9,54,8,B11,1,XN_r55_c09_B11,54.000,249.700
N,55,10,54,9,B11,1,XN_r55_c10_B11,60.000,249.700
N,55,11,54,10,B11,1,XN_r55_c11_B11,66.000,249.700
N,55,12,54,11,B11,1,XN_r55_c12_B11,72.000,249.700
N,55,13,54,12,B11,1,XN_r55_c13_B11,78.000,249.700
N,55,14,54,13,B11,1,XN_r55_c14_B11,84.000,249.700
N,55,15,54,14,B11,1,XN_r55_c15_B11,90.000,249.700
N,55,16,54,15,B11,1,XN_r55_c16_B11,96.000,249.700
N,55,17,54,16,B11,1,XN_r55_c17_B11,102.000,249.700
N,55,18,54,17,B11,1,XN_r55_c18_B11,108.000,249.700
N,55,19,54,18,B11,1,XN_r55_c19_B11,114.000,249.700
N,55,20,54,19,B11,1,XN_r55_c20_B11,120.000,249.700
N,55,21,54,20,B11,1,XN_r55_c21_B11,126.000,249.700
N,55,22,54,21,B11,1,XN_r55_c22_B11,132.000,249.700
N,55,23,54,22,B11,1,XN_r55_c23_B11,138.000,249.700
N,55,24,54,23,B11,1,XN_r55_c24_B11,144.000,249.700
N,55,25,54,24,B11,1,XN_r55_c25_B11,150.000,249.700
N,55,26,54,25,B11,1,XN_r55_c26_B11,156.000,249.700
N,55,27,54,26,B11,1,XN_r55_c27_B11,162.000,249.700
N,55,28,54,27,B11,1,XN_r55_c28_B11,168.000,249.700
N,55,29,54,28,B11,1,XN_r55_c29_B11,174.000,249.700
N,55,30,54,29,B11,1,XN_r55_c30_B11,180.000,249.700
N,55,31,54,30,B11,1,XN_r55_c31_B11,186.000,249.700
N,55,32,54,31,B11,1,XN_r55_c32_B11,192.000,249.700
N,55,33,54,32,B11,1,XN_r55_c33_B11,198.000,249.700
N,55,34,54,33,B11,1,XN_r55_c34_B11,204.000,249.700
N,55,35,54,34,B11,1,XN_r55_c35_B11,210.000,249.700
N,55,36,54,35,B11,1,XN_r55_c36_B11,216.000,249.700
N,55,37,54,36,B11,1,XN_r55_c37_B11,222.000,249.700
N,55,38,54,37,B11,1,XN_r55_c38_B11,228.000,249.700
N,55,39,54,38,B11,1,XN_r55_c39_B11,234.000,249.700
N,55,40,54,39,B11,1,XN_r55_c40_B11,240.000,249.700
N,55,41,54,40,B11,1,XN_r55_c41_B11,246.000,249.700
N,55,42,54,41,B11,1,XN_r55_c42_B11,252.000,249.700
N,55,43,54,42,B11,1,XN_r55_c43_B11,258.000,249.700
N,55,44,54,43,B11,1,XN_r55_c44_B11,264.000,249.700
N,55,45,54,44,B11,1,XN_r55_c45_B11,270.000,249.700
N,55,46,54,45,B11,1,XN_r55_c46_B11,276.000,249.700
N,55,47,54,46,B11,1,XN_r55_c47_B11,282.000,249.700
N,55,48,54,47,B11,1,XN_r55_c48_B11,288.000,249.700
N,55,49,54,48,B11,1,XN_r55_c49_B11,294.000,249.700
N,55,50,54,49,B11,1,XN_r55_c50_B11,300.000,249.700
N,55,51,54,50,B11,1,XN_r55_c51_B11,306.000,249.700
N,55,52,54,51,B11,1,XN_r55_c52_B11,312.000,249.700
N,55,53,54,52,B11,1,XN_r55_c53_B11,318.000,249.700
N,55,54,54,53,B11,1,XN_r55_c54_B11,324.000,249.700
N,55,55,54,54,B11,1,XN_r55_c55_B11,330.000,249.700
N,55,56,54,55,B11,1,XN_r55_c56_B11,336.000,249.700
N,55,57,54,56,B11,1,XN_r55_c57_B11,342.000,249.700
N,55,58,54,57,B11,1,XN_r55_c58_B11,348.000,249.700
N,55,59,54,58,B11,1,XN_r55_c59_B11,354.000,249.700
N,55,60,54,59,B11,1,XN_r55_c60_B11,360.000,249.700
N,55,61,54,60,B11,1,XN_r55_c61_B11,366.000,249.700
N,55,62,54,61,B11,1,XN_r55_c62_B11,372.000,249.700
N,55,63,54,62,B11,1,XN_r55_c63_B11,378.000,249.700
N,55,64,54,63,B10,1,XN_r55_c64_B10,384.000,249.700
N,55,65,,,EDGE,0,XN_r55_c65_EDGE,390.000,249.700
N,56,0,,,EDGE,0,XN_r56_c00_EDGE,0.000,254.240
N,56,1,55,0,B11,1,XN_r56_c01_B11,6.000,254.240
N,56,2,55,1,B11,1,XN_r56_c02_B11,12.000,254.240
N,56,3,55,2,B11,1,XN_r56_c03_B11,18.000,254.240
N,56,4,55,3,B11,1,XN_r56_c04_B11,24.000,254.240
N,56,5,55,4,B11,1,XN_r56_c05_B11,30.000,254.240
N,56,6,55,5,B11,1,XN_r56_c06_B11,36.000,254.240
N,56,7,55,6,B11,1,XN_r56_c07_B11,42.000,254.240
N,56,8,55,7,B11,1,XN_r56_c08_B11,48.000,254.240
N,56,9,55,8,B11,1,XN_r56_c09_B11,54.000,254.240
N,56,10,55,9,B11,1,XN_r56_c10_B11,60.000,254.240
N,56,11,55,10,B11,1,XN_r56_c11_B11,66.000,254.240
N,56,12,55,11,B11,1,XN_r56_c12_B11,72.000,254.240
N,56,13,55,12,B11,1,XN_r56_c13_B11,78.000,254.240
N,56,14,55,13,B11,1,XN_r56_c14_B11,84.000,254.240
N,56,15,55,14,B11,1,XN_r56_c15_B11,90.000,254.240
N,56,16,55,15,B11,1,XN_r56_c16_B11,96.000,254.240
N,56,17,55,16,B11,1,XN_r56_c17_B11,102.000,254.240
N,56,18,55,17,B11,1,XN_r56_c18_B11,108.000,254.240
N,56,19,55,18,B11,1,XN_r56_c19_B11,114.000,254.240
N,56,20,55,19,B11,1,XN_r56_c20_B11,120.000,254.240
N,56,21,55,20,B11,1,XN_r56_c21_B11,126.000,254.240
N,56,22,55,21,B11,1,XN_r56_c22_B11,132.000,254.240
N,56,23,55,22,B11,1,XN_r56_c23_B11,138.000,254.240
N,56,24,55,23,B11,1,XN_r56_c24_B11,144.000,254.240
N,56,25,55,24,B11,1,XN_r56_c25_B11,150.000,254.240
N,56,26,55,25,B11,1,XN_r56_c26_B11,156.000,254.240
N,56,27,55,26,B11,1,XN_r56_c27_B11,162.000,254.240
N,56,28,55,27,B11,1,XN_r56_c28_B11,168.000,254.240
N,56,29,55,28,B11,1,XN_r56_c29_B11,174.000,254.240
N,56,30,55,29,B11,1,XN_r56_c30_B11,180.000,254.240
N,56,31,55,30,B11,1,XN_r56_c31_B11,186.000,254.240
N,56,32,55,31,B11,1,XN_r56_c32_B11,192.000,254.240
N,56,33,55,32,B11,1,XN_r56_c33_B11,198.000,254.240
N,56,34,55,33,B11,1,XN_r56_c34_B11,204.000,254.240
N,56,35,55,34,B11,1,XN_r56_c35_B11,210.000,254.240
N,56,36,55,35,B11,1,XN_r56_c36_B11,216.000,254.240
N,56,37,55,36,B11,1,XN_r56_c37_B11,222.000,254.240
N,56,38,55,37,B11,1,XN_r56_c38_B11,228.000,254.240
N,56,39,55,38,B11,1,XN_r56_c39_B11,234.000,254.240
N,56,40,55,39,B11,1,XN_r56_c40_B11,240.000,254.240
N,56,41,55,40,B11,1,XN_r56_c41_B11,246.000,254.240
N,56,42,55,41,B11,1,XN_r56_c42_B11,252.000,254.240
N,56,43,55,42,B11,1,XN_r56_c43_B11,258.000,254.240
N,56,44,55,43,B11,1,XN_r56_c44_B11,264.000,254.240
N,56,45,55,44,B11,1,XN_r56_c45_B11,270.000,254.240
N,56,46,55,45,B11,1,XN_r56_c46_B11,276.000,254.240
N,56,47,55,46,B11,1,XN_r56_c47_B11,282.000,254.240
N,56,48,55,47,B11,1,XN_r56_c48_B11,288.000,254.240
N,56,49,55,48,B11,1,XN_r56_c49_B11,294.000,254.240
N,56,50,55,49,B11,1,XN_r56_c50_B11,300.000,254.240
N,56,51,55,50,B11,1,XN_r56_c51_B11,306.000,254.240
N,56,52,55,51,B11,1,XN_r56_c52_B11,312.000,254.240
N,56,53,55,52,B11,1,XN_r56_c53_B11,318.000,254.240
N,56,54,55,53,B11,1,XN_r56_c54_B11,324.000,254.240
N,56,55,55,54,B11,1,XN_r56_c55_B11,330.000,254.240
N,56,56,55,55,B11,1,XN_r56_c56_B11,336.000,254.240
N,56,57,55,56,B11,1,XN_r56_c57_B11,342.000,254.240
N,56,58,55,57,B11,1,XN_r56_c58_B11,348.000,254.240
N,56,59,55,58,B11,1,XN_r56_c59_B11,354.000,254.240
N,56,60,55,59,B11,1,XN_r56_c60_B11,360.000,254.240
N,56,61,55,60,B11,1,XN_r56_c61_B11,366.000,254.240
N,56,62,55,61,B11,1,XN_r56_c62_B11,372.000,254.240
N,56,63,55,62,B11,1,XN_r56_c63_B11,378.000,254.240
N,56,64,55,63,B10,1,XN_r56_c64_B10,384.000,254.240
N,56,65,,,EDGE,0,XN_r56_c65_EDGE,390.000,254.240
N,57,0,,,EDGE,0,XN_r57_c00_EDGE,0.000,258.780
N,57,1,56,0,B11,1,XN_r57_c01_B11,6.000,258.780
N,57,2,56,1,B11,1,XN_r57_c02_B11,12.000,258.780
N,57,3,56,2,B11,1,XN_r57_c03_B11,18.000,258.780
N,57,4,56,3,B11,1,XN_r57_c04_B11,24.000,258.780
N,57,5,56,4,B11,1,XN_r57_c05_B11,30.000,258.780
N,57,6,56,5,B11,1,XN_r57_c06_B11,36.000,258.780
N,57,7,56,6,B11,1,XN_r57_c07_B11,42.000,258.780
N,57,8,56,7,B11,1,XN_r57_c08_B11,48.000,258.780
N,57,9,56,8,B11,1,XN_r57_c09_B11,54.000,258.780
N,57,10,56,9,B11,1,XN_r57_c10_B11,60.000,258.780
N,57,11,56,10,B11,1,XN_r57_c11_B11,66.000,258.780
N,57,12,56,11,B11,1,XN_r57_c12_B11,72.000,258.780
N,57,13,56,12,B11,1,XN_r57_c13_B11,78.000,258.780
N,57,14,56,13,B11,1,XN_r57_c14_B11,84.000,258.780
N,57,15,56,14,B11,1,XN_r57_c15_B11,90.000,258.780
N,57,16,56,15,B11,1,XN_r57_c16_B11,96.000,258.780
N,57,17,56,16,B11,1,XN_r57_c17_B11,102.000,258.780
N,57,18,56,17,B11,1,XN_r57_c18_B11,108.000,258.780
N,57,19,56,18,B11,1,XN_r57_c19_B11,114.000,258.780
N,57,20,56,19,B11,1,XN_r57_c20_B11,120.000,258.780
