 time            od              hd              cm              v(acq)          v(sp)           v(sn)           i(vdd)         
 1.26400000e-07 -3.39315218e-01  7.30993585e-08  9.28042861e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.77737037e-04 
 1.31400000e-07 -3.39315218e-01  7.30993522e-08  9.28042861e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.77737037e-04 
 1.36400000e-07 -3.39315218e-01  7.30993459e-08  9.28042861e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.77737037e-04 
 1.41400000e-07 -3.39315218e-01  7.30993397e-08  9.28042861e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.77737037e-04 
 1.46400000e-07 -3.39315218e-01  7.30993336e-08  9.28042861e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.77737037e-04 
 1.51400000e-07 -3.39315218e-01  7.30993274e-08  9.28042861e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.77737037e-04 
 1.56400000e-07 -3.39315218e-01  7.30993210e-08  9.28042861e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.77737037e-04 
 1.61400000e-07 -3.39315218e-01  7.30993147e-08  9.28042861e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.77737037e-04 
 1.66400000e-07 -3.39315218e-01  7.30993085e-08  9.28042861e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.77737037e-04 
 1.71400000e-07 -3.39315218e-01  7.30993024e-08  9.28042861e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.77737037e-04 
 1.76400000e-07 -3.39315218e-01  7.30992962e-08  9.28042861e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.77737037e-04 
 1.81400000e-07 -3.39315218e-01  7.30992898e-08  9.28042861e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.77737037e-04 
 1.86400000e-07 -3.39315218e-01  7.30992837e-08  9.28042861e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.77737037e-04 
 1.91400000e-07 -3.39315218e-01  7.30992775e-08  9.28042861e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.77737037e-04 
 1.96400000e-07 -3.39315218e-01  7.30992711e-08  9.28042861e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.77737037e-04 
 2.01400000e-07 -3.39315218e-01  7.30992646e-08  9.28042861e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.77737037e-04 
 2.06400000e-07 -3.39315218e-01  7.30992582e-08  9.28042861e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.77737037e-04 
 2.11400000e-07 -3.39315218e-01  7.30992519e-08  9.28042861e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.77737037e-04 
 2.16400000e-07 -3.39315218e-01  7.30992458e-08  9.28042861e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.77737037e-04 
 2.21400000e-07 -3.39315218e-01  7.30992397e-08  9.28042861e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.77737037e-04 
 2.26400000e-07 -3.39315218e-01  7.30992334e-08  9.28042861e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.77737037e-04 
 2.31400000e-07 -3.39315218e-01  7.30992271e-08  9.28042861e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.77737037e-04 
