frequency_hz,ad_magnitude_V_per_V,acm_magnitude_V_per_V,aps_plus_magnitude_V_per_V,aps_minus_magnitude_V_per_V,cmrr_dB,psrr_plus_dB,psrr_minus_dB,common_mode_stimulus_magnitude_V,psrr_plus_stimulus_magnitude_V,psrr_minus_stimulus_magnitude_V,manifest_sha256
12.5892541,2419.898214,0.6571804378,36.917156,37.25997435,71.32224943,36.33137725,36.25109095,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
12.8331519,2419.898094,0.6571804061,36.91715422,37.25997249,71.32224942,36.33137723,36.25109095,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
13.0817747,2419.897968,0.6571803717,36.91715232,37.2599706,71.32224942,36.33137723,36.25109094,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
13.3352143,2419.897847,0.6571803366,36.91715039,37.25996868,71.32224945,36.33137725,36.25109095,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
13.5935639,2419.897711,0.6571803008,36.91714833,37.25996654,71.32224944,36.33137725,36.25109097,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
13.8569186,2419.897571,0.6571802625,36.91714616,37.25996447,71.32224944,36.33137725,36.25109094,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
14.1253754,2419.897426,0.6571802237,36.91714397,37.25996218,71.32224943,36.33137725,36.25109096,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
14.3990332,2419.897276,0.6571801823,36.91714166,37.25995987,71.32224944,36.33137725,36.25109096,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
14.6779927,2419.897113,0.6571801406,36.91713925,37.25995745,71.32224941,36.33137723,36.25109093,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
14.9623566,2419.896955,0.6571800965,36.91713682,37.25995502,71.32224943,36.33137724,36.25109094,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
15.2522296,2419.896784,0.6571800501,36.9171342,37.25995238,71.32224942,36.33137724,36.25109094,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
15.5477184,2419.89661,0.6571800026,36.91713157,37.25994964,71.32224943,36.33137723,36.25109095,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
15.8489319,2419.896432,0.6571799528,36.91712876,37.2599469,71.32224945,36.33137726,36.25109095,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
16.155981,2419.896241,0.6571799021,36.91712594,37.25994396,71.32224943,36.33137724,36.25109095,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
16.4689787,2419.896038,0.6571798483,36.91712285,37.25994093,71.32224942,36.33137724,36.25109093,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
16.7880402,2419.895833,0.6571797925,36.91711977,37.25993781,71.32224942,36.33137722,36.25109092,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
17.113283,2419.895626,0.657179735,36.91711651,37.25993451,71.32224943,36.33137725,36.25109095,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
17.444827,2419.895407,0.6571796747,36.91711318,37.25993113,71.32224944,36.33137724,36.25109095,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
17.7827941,2419.895176,0.6571796127,36.91710968,37.25992758,71.32224943,36.33137724,36.25109095,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
18.1273088,2419.894935,0.6571795482,36.91710602,37.25992396,71.32224942,36.33137724,36.25109093,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
18.478498,2419.894693,0.6571794812,36.9171023,37.25992017,71.32224944,36.33137724,36.25109094,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
18.8364909,2419.89443,0.6571794108,36.91709832,37.25991612,71.32224943,36.33137724,36.25109094,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
19.2014194,2419.894158,0.6571793381,36.9170942,37.25991203,71.32224941,36.33137723,36.25109092,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
19.5734178,2419.893886,0.6571792633,36.91709005,37.25990778,71.32224942,36.33137723,36.25109093,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
19.9526231,2419.893595,0.6571791844,36.91708555,37.25990329,71.32224942,36.33137724,36.25109094,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
20.339175,2419.893296,0.6571791025,36.91708103,37.25989867,71.32224943,36.33137723,36.25109094,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
20.7332157,2419.892988,0.6571790179,36.91707629,37.25989392,71.32224944,36.33137724,36.25109094,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
21.1348904,2419.892662,0.6571789305,36.91707133,37.25988895,71.32224943,36.33137724,36.25109093,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
21.5443469,2419.892319,0.6571788385,36.91706617,37.25988376,71.32224941,36.33137722,36.25109091,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
21.961736,2419.891969,0.6571787442,36.91706081,37.25987836,71.3222494,36.33137723,36.25109091,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
22.3872114,2419.891613,0.6571786455,36.91705526,37.25987276,71.32224943,36.33137725,36.25109094,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
22.8209297,2419.891231,0.6571785426,36.91704953,37.25986697,71.32224942,36.33137723,36.25109092,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
23.2630507,2419.890834,0.6571784358,36.91704352,37.2598609,71.3222494,36.33137722,36.25109091,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
23.7137371,2419.890432,0.6571783251,36.91703734,37.25985465,71.32224943,36.33137723,36.25109092,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
24.1731548,2419.890007,0.6571782098,36.91703091,37.25984813,71.32224942,36.33137722,36.25109091,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
24.6414731,2419.889568,0.6571780899,36.91702413,37.25984136,71.32224943,36.33137724,36.25109092,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
25.1188643,2419.889106,0.6571779656,36.91701711,37.25983434,71.32224941,36.33137723,36.2510909,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
25.6055043,2419.888632,0.6571778373,36.91700987,37.25982697,71.32224941,36.33137723,36.25109091,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
26.1015722,2419.888136,0.6571777029,36.91700231,37.25981938,71.32224941,36.33137723,36.2510909,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
26.6072506,2419.88762,0.6571775628,36.91699455,37.25981147,71.32224941,36.33137721,36.25109089,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
27.1227258,2419.887084,0.6571774181,36.91698639,37.25980326,71.3222494,36.3313772,36.25109088,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
27.6481875,2419.886539,0.6571772681,36.91697796,37.25979475,71.32224942,36.33137723,36.25109091,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
28.1838293,2419.885956,0.6571771109,36.91696915,37.25978585,71.32224941,36.33137721,36.25109089,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
28.7298483,2419.885355,0.6571769488,36.91695999,37.25977669,71.32224939,36.33137721,36.25109087,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
29.2864456,2419.884738,0.6571767801,36.91695048,37.25976706,71.32224941,36.33137723,36.2510909,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
29.8538262,2419.884085,0.6571766039,36.91694065,37.25975709,71.32224939,36.3313772,36.25109088,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
30.4321989,2419.883418,0.6571764216,36.9169304,37.25974679,71.32224941,36.33137722,36.25109089,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
31.0217766,2419.882716,0.6571762324,36.91691975,37.25973608,71.32224939,36.3313772,36.25109087,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
31.6227766,2419.881992,0.6571760345,36.91690872,37.25972486,71.32224941,36.3313772,36.25109088,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
32.23542,2419.881237,0.6571758304,36.91689722,37.25971325,71.32224939,36.33137719,36.25109088,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
32.8599325,2419.880451,0.6571756172,36.91688527,37.25970128,71.32224939,36.33137718,36.25109085,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
33.4965439,2419.879645,0.6571753963,36.91687279,37.25968875,71.32224942,36.33137723,36.25109088,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
34.1454887,2419.878792,0.657175167,36.9168599,37.25967569,71.32224938,36.3313772,36.25109086,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
34.8070059,2419.877912,0.6571749287,36.91684651,37.25966221,71.32224937,36.33137719,36.25109084,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
35.4813389,2419.877006,0.6571746806,36.91683255,37.25964813,71.3222494,36.33137722,36.25109087,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
36.1687361,2419.876055,0.6571744223,36.91681813,37.25963357,71.3222494,36.33137721,36.25109085,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
36.8694506,2419.875062,0.6571741549,36.91680307,37.25961835,71.32224937,36.33137718,36.25109084,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
37.5837404,2419.874038,0.657173876,36.91678741,37.2596026,71.32224938,36.33137719,36.25109083,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
38.3118685,2419.872973,0.6571735869,36.91677116,37.25958623,71.32224938,36.33137719,36.25109083,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
39.0541029,2419.871871,0.6571732871,36.91675434,37.25956917,71.32224939,36.33137719,36.25109085,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
39.8107171,2419.870722,0.657172975,36.91673678,37.25955154,71.32224939,36.3313772,36.25109083,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
40.5819894,2419.869527,0.6571726501,36.91671851,37.25953317,71.3222494,36.33137721,36.25109083,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
41.368204,2419.86828,0.6571723128,36.91669956,37.25951407,71.32224938,36.33137719,36.2510908,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
42.1696503,2419.866991,0.6571719626,36.91667994,37.25949419,71.32224938,36.33137718,36.25109081,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
42.9866235,2419.865652,0.6571715991,36.91665949,37.25947354,71.32224938,36.33137719,36.25109082,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
43.8194242,2419.864256,0.6571712208,36.91663825,37.25945216,71.32224937,36.33137718,36.25109079,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
44.6683592,2419.862805,0.6571708272,36.91661613,37.25942987,71.32224936,36.33137717,36.25109078,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
45.533741,2419.8613,0.6571704189,36.91659318,37.25940671,71.32224936,36.33137717,36.25109078,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
46.4158883,2419.859744,0.6571699945,36.91656933,37.25938271,71.32224938,36.3313772,36.25109079,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
47.3151259,2419.85812,0.6571695536,36.91654461,37.25935769,71.32224937,36.33137718,36.25109079,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
48.2317848,2419.856429,0.657169095,36.91651886,37.25933171,71.32224937,36.33137717,36.25109078,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
49.1662026,2419.854673,0.6571686191,36.91649212,37.25930478,71.32224936,36.33137716,36.25109075,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
50.1187234,2419.852847,0.6571681239,36.91646432,37.25927666,71.32224935,36.33137715,36.25109075,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
51.0896977,2419.850952,0.6571676099,36.91643541,37.25924758,71.32224934,36.33137715,36.25109073,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
52.0794833,2419.848991,0.6571670759,36.91640543,37.25921728,71.32224936,36.33137716,36.25109076,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
53.0884444,2419.846937,0.6571665207,36.91637423,37.2591859,71.32224932,36.33137713,36.2510907,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
54.1169527,2419.844813,0.6571659442,36.91634184,37.25915319,71.32224932,36.33137713,36.2510907,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
55.1653867,2419.842613,0.6571653441,36.91630813,37.25911918,71.32224935,36.33137716,36.25109073,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
56.2341325,2419.840308,0.6571647214,36.91627313,37.25908394,71.32224931,36.33137712,36.25109067,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
57.3235837,2419.837924,0.657164074,36.9162368,37.25904721,71.32224931,36.33137711,36.25109068,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
58.4341413,2419.835453,0.6571634018,36.91619899,37.25900914,71.32224932,36.33137714,36.25109068,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
59.5662144,2419.832879,0.6571627027,36.91615977,37.25896948,71.32224932,36.33137713,36.25109069,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
60.7202196,2419.830195,0.6571619759,36.91611897,37.25892839,71.3222493,36.33137709,36.25109064,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
61.8965819,2419.827417,0.6571612214,36.91607658,37.25888562,71.3222493,36.33137709,36.25109063,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
63.0957344,2419.824527,0.6571604373,36.91603244,37.25884114,71.32224929,36.33137711,36.25109063,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
64.3181188,2419.82153,0.6571596227,36.91598673,37.25879501,71.3222493,36.33137711,36.25109062,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
65.5641849,2419.81841,0.6571587758,36.91593911,37.25874709,71.32224929,36.33137711,36.2510906,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
66.8343918,2419.815163,0.657157896,36.91588974,37.25869715,71.32224927,36.33137707,36.25109058,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
68.1292069,2419.811803,0.6571569814,36.91583832,37.25864536,71.32224929,36.33137711,36.2510906,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
69.4491071,2419.808294,0.6571560314,36.915785,37.25859159,71.32224925,36.33137706,36.25109054,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
70.7945784,2419.804662,0.6571550444,36.91572957,37.25853561,71.32224926,36.33137707,36.25109055,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
72.1661162,2419.800883,0.6571540189,36.91567191,37.25847751,71.32224925,36.33137707,36.25109053,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
73.5642254,2419.796951,0.6571529523,36.915612,37.25841716,71.32224924,36.33137705,36.25109048,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
74.9894209,2419.792873,0.6571518443,36.91554984,37.25835435,71.32224924,36.33137704,36.25109049,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
76.4422274,2419.788635,0.6571506934,36.91548511,37.25828917,71.32224924,36.33137705,36.25109047,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
77.9231798,2419.784223,0.6571494973,36.91541791,37.25822141,71.32224921,36.33137703,36.25109043,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
79.4328235,2419.779653,0.6571482548,36.91534814,37.25815096,71.32224923,36.33137704,36.25109045,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
80.9717142,2419.774892,0.6571469636,36.9152756,37.25807782,71.32224921,36.33137702,36.25109041,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
82.5404185,2419.769947,0.6571456218,36.9152002,37.2580018,71.3222492,36.33137701,36.25109039,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
84.1395142,2419.764806,0.6571442273,36.91512184,37.25792279,71.32224917,36.33137699,36.25109035,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
85.7695899,2419.759476,0.657142778,36.91504046,37.25784071,71.3222492,36.33137701,36.25109035,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
87.4312458,2419.753924,0.6571412722,36.91495585,37.25775538,71.32224917,36.33137699,36.25109032,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
89.1250938,2419.74816,0.657139708,36.91486795,37.25766671,71.32224916,36.33137698,36.2510903,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
90.8517576,2419.742171,0.6571380817,36.9147767,37.25757462,71.32224915,36.33137695,36.25109027,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
92.6118728,2419.735946,0.6571363928,36.91468181,37.25747895,71.32224913,36.33137694,36.25109023,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
94.4060876,2419.729485,0.6571346376,36.91458314,37.25737943,71.32224914,36.33137696,36.25109024,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
96.2350626,2419.722757,0.6571328138,36.91448072,37.25727609,71.3222491,36.33137691,36.25109018,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
98.0994713,2419.715781,0.657130918,36.91437421,37.25716869,71.32224912,36.33137693,36.25109018,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
100,2419.708519,0.657128948,36.91426356,37.25705716,71.32224909,36.3313769,36.25109011,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
101.937349,2419.700981,0.6571269017,36.91414865,37.25694118,71.32224907,36.33137688,36.25109009,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
103.91223,2419.693148,0.657124775,36.91402913,37.25682069,71.32224906,36.33137688,36.25109006,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
105.925373,2419.685001,0.6571225652,36.91390498,37.25669547,71.32224903,36.33137685,36.25109001,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
107.977516,2419.676542,0.6571202694,36.91377598,37.25656539,71.32224901,36.33137684,36.25108997,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
110.069417,2419.667754,0.6571178831,36.91364193,37.25643023,71.32224901,36.33137683,36.25108994,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
112.201845,2419.658621,0.6571154036,36.91350273,37.25628978,71.322249,36.3313768,36.25108989,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
114.375586,2419.649134,0.6571128276,36.91335797,37.25614374,71.32224899,36.33137681,36.25108989,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
116.59144,2419.639269,0.6571101499,36.91320757,37.2559921,71.32224897,36.33137679,36.25108982,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
118.850223,2419.629019,0.6571073685,36.91305135,37.25583449,71.32224894,36.33137675,36.25108978,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
121.152766,2419.61837,0.6571044783,36.91288894,37.25567072,71.32224892,36.33137674,36.25108973,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
123.499917,2419.607308,0.6571014747,36.91272017,37.25550052,71.32224891,36.33137674,36.2510897,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
125.892541,2419.595808,0.6570983529,36.91254491,37.25532373,71.3222489,36.3313767,36.25108964,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
128.331519,2419.583858,0.6570951097,36.9123627,37.25513999,71.32224887,36.33137668,36.25108958,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
130.817747,2419.571445,0.6570917397,36.91217342,37.25494906,71.32224885,36.33137666,36.25108953,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
133.352143,2419.558537,0.6570882378,36.91197663,37.2547506,71.32224881,36.33137663,36.25108947,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
135.935639,2419.545134,0.6570845993,36.91177224,37.25454449,71.32224879,36.33137661,36.2510894,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
138.569186,2419.531205,0.6570808183,36.91155984,37.25433022,71.32224877,36.33137659,36.25108936,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
141.253754,2419.516731,0.6570768895,36.91133914,37.25410769,71.32224874,36.33137656,36.25108928,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
143.990332,2419.501693,0.6570728066,36.91110987,37.25387631,71.32224873,36.33137652,36.25108924,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
146.779927,2419.486062,0.6570685646,36.91087156,37.253636,71.32224869,36.33137649,36.25108916,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
149.623566,2419.469822,0.6570641566,36.91062387,37.25338628,71.32224866,36.33137648,36.25108908,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
152.522296,2419.452948,0.6570595761,36.91036655,37.25312672,71.32224863,36.33137645,36.25108902,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
155.477184,2419.435412,0.6570548169,36.91009919,37.25285708,71.32224859,36.33137641,36.25108894,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
158.489319,2419.417193,0.6570498718,36.90982138,37.25257692,71.32224855,36.33137638,36.25108885,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
161.55981,2419.398265,0.6570447331,36.90953273,37.25228574,71.32224853,36.33137635,36.25108879,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
164.689787,2419.378587,0.6570393933,36.90923275,37.25198324,71.32224847,36.3313763,36.25108867,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
167.880402,2419.358148,0.6570338442,36.9089211,37.25166884,71.32224845,36.33137626,36.2510886,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
171.13283,2419.336907,0.657028079,36.90859723,37.25134219,71.32224841,36.33137623,36.25108851,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
174.44827,2419.314837,0.657022088,36.90826061,37.25100273,71.32224838,36.33137621,36.25108842,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
